id,ship_name,voyage_id,date,effy_share,revenue_ss,revenue_cc,eu_revenue,carnival_share,office_supplies,discount_share,exec_folio,cc_fee_ss,cc_fee_direct,meal_charge,parole_fee,cash_advance,cash_paid_onboard
1451,SUNRISE,SN20230128005,1/28/23,"$26,079.27 ","$24,513.00 ","$19,874.00 ",,"($16,867.06)",,,($275.18),($328.26),($437.23),($400.00),,,
1452,SUNRISE,SN20230202004,2/2/23,"$32,517.38 ","$31,762.00 ","$23,223.00 ",,"($20,894.30)",,,($298.21),($444.20),($510.91),($320.00),,,
1453,SUNRISE,SN20230206005,2/6/23,"$48,900.49 ","$47,055.00 ","$35,406.00 ",,"($31,335.18)",,,($450.95),($595.45),($778.93),($400.00),,,
1454,SUNRISE,SN20230211005,2/11/23,"$36,742.22 ","$24,806.00 ","$37,682.00 ",,"($23,756.84)",,$11.40 ,($443.14),($328.20),($829.00),($400.00),,,
1455,SUNRISE,SN20230216004,2/16/23,"$34,382.67 ","$43,699.00 ","$14,460.00 ",,"($22,100.42)",,,($325.20),($632.59),($318.12),($400.00),,,
1456,SUNRISE,SN20230220005,2/20/23,"$31,313.35 ","$40,797.00 ","$12,151.00 ",,"($20,120.24)",,,($300.58),($546.51),($267.32),($400.00),,,
1457,SUNRISE,SN20230316004,3/16/23,"$21,039.93 ","$20,151.00 ","$15,743.00 ",,"($13,639.72)",,,($273.14),($274.86),($346.35),($320.00),,,
1458,SUNRISE,SN20230311005,3/11/23,"$16,405.06 ","$16,871.00 ","$11,150.00 ",,"($10,647.98)",,,($188.05),($214.61),($245.30),($320.00),,,
1459,SUNRISE,SN20230306005,3/6/23,"$20,275.01 ","$11,932.00 ","$23,005.00 ",,"($13,276.06)",,,($318.85),($160.97),($506.11),($400.00),,,
1460,SUNRISE,SN20230302004,3/2/23,"$8,091.46 ","$10,630.00 ","$3,780.00 ",,"($5,475.80)",,,($298.21),($141.37),($83.16),($320.00),,,
1461,SUNRISE,SN20230225005,2/25/23,"$3,507.91 ","$9,882.78 ",,,"($4,926.87)",,,($143.87),($134.13),($570.00),($600.00),,,
1462,SUNRISE,SN20230320005,3/20/23,"$18,352.23 ","$16,098.50 ","$15,559.50 ",,"($12,030.04)",,,($256.33),($197.09),($342.31),($480.00),,,
1463,SUNRISE,SN20230325005,3/25/23,"$12,705.43 ","$12,995.00 ","$9,215.00 ",,"($8,439.80)",,,($290.53),($171.51),($202.73),($400.00),,,
1464,SUNRISE,SN20230330004,3/30/23,"$10,433.62 ","$9,383.00 ","$9,071.00 ",,"($7,012.52)",,,($366.61),($121.69),($199.56),($320.00),,,
1465,SUNRISE,SN20230403005,4/3/23,"$19,767.62 ","$17,555.00 ","$16,467.00 ",,"($12,928.36)",,,($348.13),($215.62),($362.27),($400.00),,,
1466,SUNRISE,SN20230408005,4/8/23,"$26,043.11 ","$18,202.00 ","$26,153.00 ",,"($16,854.90)",,,($251.04),($230.58),($575.37),($400.00),,,
1467,SUNRISE,SN20230413004,4/13/23,"$21,136.74 ","$16,308.50 ","$19,890.00 ",,"($13,755.43)",,,($312.13),($236.62),($437.58),($320.00),,,
1468,SUNSHINE,SH20221010005,10/10/22,($429.28),,,,,,,($17.28),,,($412.00),,,
1469,SUNSHINE,SH20221015005,10/15/22,"$43,617.75 ","$64,322.00 ","$8,695.00 ",,"($27,746.46)",,,($156.34),($894.90),($189.55),($412.00),,,
1470,SUNSHINE,SH20221020004,10/20/22,"$30,968.75 ","$41,959.00 ","$10,045.00 ",,"($19,761.52)",,,($122.91),($602.24),($218.98),($329.60),,,
1471,SUNSHINE,SH20221024005,10/24/22,"$42,004.85 ","$35,012.00 ","$35,575.00 ",,"($26,823.06)",,,($87.49),($484.06),($775.54),($412.00),,,
1472,SUNSHINE,SH20221029005,10/29/22,"$78,218.07 ","$34,005.00 ","$97,214.00 ",,"($49,863.22)",,,($162.47),($443.97),"($2,119.27)",($412.00),,,
1473,SUNSHINE,SH20221103004,11/3/22,"$40,401.75 ","$41,796.00 ","$25,865.00 ",,"($25,711.18)",,,($56.16),($598.45),($563.86),($329.60),,,
1474,SUNSHINE,SH20221107005,11/7/22,"$50,538.09 ","$28,819.00 ","$56,045.00 ",,"($32,248.32)",,,($82.56),($361.25),"($1,221.78)",($412.00),,,
1475,SUNSHINE,SH20221112005,11/12/22,"$62,108.44 ","$43,119.00 ","$60,912.00 ",,"($39,531.78)",,,($87.94),($562.96),"($1,327.88)",($412.00),,,
1476,SUNSHINE,SH20221117004,11/17/22,"$13,403.40 ","$13,960.00 ","$8,955.00 ",,"($8,707.70)",,,($93.44),($185.64),($195.22),($329.60),,,
1477,SUNSHINE,SH20221121006,11/21/22,"$37,068.17 ","$25,368.00 ","$37,199.00 ",,"($23,775.46)",,,($85.61),($332.42),($810.94),($494.40),,,
1478,SUNSHINE,SH20221127004,11/27/22,"$34,910.82 ","$37,940.00 ","$20,600.00 ",,"($22,245.20)",,,($90.85),($514.45),($449.08),($329.60),,,
1479,SUNSHINE,SH20221201004,12/1/22,"$30,759.88 ","$27,353.00 ","$24,341.50 ",,"($19,643.91)",,,($60.48),($374.72),($535.51),($320.00),,,
1480,SUNSHINE,SH20221205010,12/5/22,"$91,904.14 ","$124,236.00 ","$29,495.00 ",,"($58,417.78)",,,($153.82),"($1,806.37)",($648.89),($800.00),,,
1481,SUNSHINE,SH20221215004,12/15/22,"$38,584.72 ","$22,184.00 ","$42,672.00 ",,"($24,645.28)",,,($66.48),($300.74),($938.78),($320.00),,,
1482,SUNSHINE,SH20221219007,12/19/22,"$49,420.72 ","$56,605.00 ","$26,351.00 ",,"($31,523.28)",,,($131.57),($740.71),($579.72),($560.00),,,
1483,SUNSHINE,SH20221226004,12/26/22,"$35,910.58 ","$26,635.00 ","$33,620.00 ",,"($22,896.90)",,,($56.16),($331.72),($739.64),($320.00),,,
1484,SUNSHINE,SH20221230004,12/30/22,"$40,119.77 ","$46,224.00 ","$20,995.00 ",,"($25,543.22)",,,($73.25),($700.87),($461.89),($320.00),,,
1485,SUNSHINE,SH20230103004,1/3/23,"$32,440.90 ","$43,108.00 ","$11,250.00 ",,"($20,656.04)",,,($72.85),($620.71),($247.50),($320.00),,,
1486,SUNSHINE,SH20230107005,1/7/23,"$60,402.95 ","$52,840.00 ","$48,219.00 ",,"($38,402.42)",,,($63.12),($729.69),"($1,060.82)",($400.00),,,
1487,SUNSHINE,SH20230112004,1/12/23,"$60,385.16 ","$57,825.50 ","$42,717.00 ",,"($38,206.15)",,,($91.09),($600.33),($939.77),($320.00),,,
1488,SUNSHINE,SH20230116010,1/16/23,"$98,345.85 ","$91,032.00 ","$74,241.00 ",,"($62,803.74)",,,($366.72),"($1,323.39)","($1,633.30)",($800.00),,,
1489,SUNSHINE,SH20230130005,1/30/23,"$60,131.40 ","$48,043.00 ","$52,830.00 ",,"($38,331.74)",,,($197.05),($650.55),"($1,162.26)",($400.00),,,
1490,SUNSHINE,SH20230204005,2/4/23,"$69,666.94 ","$24,165.00 ","$93,414.00 ",,"($44,680.02)",,,($464.07),($312.86),"($2,055.11)",($400.00),,,
1491,SUNSHINE,SH20230209004,2/9/23,"$37,125.39 ","$44,127.00 ","$18,168.00 ",,"($23,672.10)",,,($174.56),($603.25),($399.70),($320.00),,,
1492,SUNSHINE,SH20230213005,2/13/23,"$38,865.41 ","$47,293.00 ","$18,010.00 ",,"($24,815.14)",,,($171.06),($655.17),($396.22),($400.00),,,
1493,SUNSHINE,SH20230218005,2/18/23,"$31,548.27 ","$30,725.00 ","$22,805.00 ",,"($20,341.40)",,,($315.34),($423.28),($501.71),($400.00),,,
1494,SUNSHINE,SH20230223004,2/23/23,"$51,776.21 ","$49,982.00 ","$36,659.00 ",,"($32,923.58)",,,($93.48),($721.23),($806.50),($320.00),,,
1495,SUNSHINE,SH20230309004,3/9/23,"$51,880.91 ","$48,380.00 ","$38,799.00 ",,"($33,128.02)",,,($322.96),($673.53),($853.58),($320.00),,,
1496,SUNSHINE,SH20230304005,3/4/23,"$25,655.89 ","$33,395.00 ","$9,960.00 ",,"($16,474.90)",,,($153.92),($451.17),($219.12),($400.00),,,
1497,SUNSHINE,SH20230227005,2/24/23,"$31,509.10 ","$29,133.00 ","$24,135.00 ",,"($20,241.84)",,,($202.30),($383.79),($530.97),($400.00),,,
1498,SUNSHINE,SH20230126004,1/26/23,"$26,968.71 ","$34,065.00 ","$11,420.00 ",,"($17,284.30)",,,($172.80),($487.95),($251.24),($320.00),,,
1499,SUNSHINE,SH20230318005,3/18/23,"$44,713.72 ","$63,209.00 ","$11,728.00 ",,"($28,476.06)",,,($250.25),($838.95),($258.02),($400.00),,,
1500,SUNSHINE,SH20230323004,3/23/23,"$25,810.22 ","$27,510.00 ","$16,120.00 ",,"($16,579.40)",,,($184.27),($381.47),($354.64),($320.00),,,
1501,SUNSHINE,SH20230327005,3/27/23,"$53,338.07 ","$64,745.00 ","$24,621.00 ",,"($33,959.08)",,,($313.86),($813.33),($541.66),($400.00),,,
1502,SUNSHINE,SH20230401005,4/1/23,"$24,878.13 ","$30,555.00 ","$11,550.00 ",,"($15,999.90)",,,($180.70),($392.17),($254.10),($400.00),,,
1503,SUNSHINE,SH20230406004,4/6/23,"$13,312.53 ","$15,301.00 ","$7,500.00 ",,"($8,664.38)",,,($141.49),($197.60),($165.00),($320.00),,,
1504,SUNSHINE,SH20230410005,4/10/23,"$21,979.67 ","$21,002.00 ","$16,420.00 ",,"($14,220.36)",,,($256.16),($264.57),($361.24),($340.00),,,
1505,VALOR,VA20210914014,9/14/21,"($1,236.00)",,,,,,,,,,"($1,236.00)",,,
1506,VALOR,VA20210930019,9/30/21,"($1,565.60)",,,,,,,,,,"($1,565.60)",,,
1507,VALOR,VA20211019009,10/19/21,($727.02),,,,,,,($6.02),,,($721.00),,,
1508,VALOR,VA20211028003,10/28/21,($390.70),,,,,,,$3.90 ,,,($394.60),,,
1509,VALOR,VA20211101005,11/1/21,"$45,202.46 ","$43,944.00 ","$31,896.00 ",,"($28,819.20)",,,($126.74),($584.27),($695.33),($412.00),,,
1510,VALOR,VA20211106005,11/6/21,"$25,673.33 ","$24,434.00 ","$18,851.00 ",,"($16,448.30)",,,($51.13),($289.29),($410.95),($412.00),,,
1511,VALOR,VA20211111004,11/11/21,"$42,574.50 ","$29,656.00 ","$41,810.00 ",,"($27,157.08)",,,($91.69),($401.67),($911.46),($329.60),,,
1512,VALOR,VA20211120005,11/20/21,"$18,399.08 ","$16,851.00 ","$14,395.00 ",,"($11,873.48)",,,($25.42),($222.21),($313.81),($412.00),,,
1513,VALOR,VA20211129005,11/29/21,"$25,812.93 ","$27,794.00 ","$15,665.50 ",,"($16,514.61)",,,($29.08),($349.37),($341.51),($412.00),,,
1514,VALOR,VA20211204005,12/4/21,"$21,489.18 ","$23,759.00 ","$12,612.00 ",,"($13,820.98)",,,($70.69),($303.21),($274.94),($412.00),,,
1515,VALOR,VA20211209004,12/9/21,"$12,853.99 ","$6,533.00 ","$15,443.00 ",,"($8,350.88)",,,($17.28),($87.59),($336.66),($329.60),,,
1516,VALOR,VA20211213005,12/13/21,"$27,887.96 ","$21,790.00 ","$25,290.00 ",,"($17,890.40)",,,($63.76),($274.56),($551.32),($412.00),,,
1517,VALOR,VA20211223004,12/23/21,"$13,721.61 ","$12,138.00 ","$11,196.00 ",,"($8,866.92)",,,($8.64),($163.16),($244.07),($329.60),,,
1518,VALOR,VA20211227004,12/27/21,"$15,901.86 ","$11,760.00 ","$15,272.00 ",,"($10,272.16)",,,($38.71),($156.74),($332.93),($329.60),,,
1519,VALOR,VA20211115005,11/15/21,"$26,035.30 ","$21,921.00 ","$22,091.00 ",,"($16,724.56)",,,($93.48),($265.08),($481.58),($412.00),,,
1520,VALOR,VA20211125004,11/25/21,"$31,263.57 ","$41,591.00 ","$10,780.00 ",,"($19,900.98)",,,($56.22),($585.63),($235.00),($329.60),,,
1521,VALOR,VA20220106004,1/6/22,"$11,345.70 ","$10,137.00 ","$9,259.00 ",,"($7,370.48)",,,($17.52),($130.85),($201.85),($329.60),,,
1522,VALOR,VA20220110005,1/10/22,"$26,137.67 ","$28,598.00 ","$15,511.00 ",,"($16,761.42)",,,($113.95),($345.82),($338.14),($412.00),,,
1523,VALOR,VA20211218005,12/18/21,"$25,583.83 ","$22,839.00 ","$20,276.00 ",,"($16,383.70)",,,($21.35),($272.10),($442.02),($412.00),,,
1524,VALOR,VA20220115005,1/15/22,"$20,429.30 ","$17,754.00 ","$16,849.00 ",,"($13,149.14)",,,($29.86),($215.39),($367.31),($412.00),,,
1525,VALOR,VA20220120004,1/20/22,"$7,536.11 ","$9,588.00 ","$3,468.00 ",,"($4,961.28)",,,($20.39),($133.02),($75.60),($329.60),,,
1526,VALOR,VA20220124005,1/24/22,"$11,896.04 ","$10,173.50 ","$10,302.00 ",,"($7,780.69)",,,($38.97),($123.22),($224.58),($412.00),,,
1527,VALOR,VA20211231006,12/31/21,"$18,004.92 ","$21,361.00 ","$9,320.00 ",,"($11,658.78)",,,($32.12),($287.60),($203.18),($494.40),,,
1528,VALOR,VA20220129005,1/29/22,"$13,223.37 ","$15,965.00 ","$6,600.00 ",,"($8,574.70)",,,($18.48),($192.57),($143.88),($412.00),,,
1529,VALOR,VA20220203004,2/3/22,"$24,831.81 ","$29,864.00 ","$11,953.00 ",,"($15,890.46)",,,($114.32),($390.23),($260.58),($329.60),,,
1530,VALOR,VA20220207005,2/7/22,"$16,115.28 ","$13,473.00 ","$14,160.00 ",,"($10,500.54)",,,($128.58),($167.91),($308.69),($412.00),,,
1531,VALOR,VA20220212005,2/12/22,"$25,751.64 ","$21,728.00 ","$21,667.00 ",,"($16,490.10)",,,($26.40),($242.52),($472.34),($412.00),,,
1532,VALOR,VA20220217004,2/17/22,"$12,608.96 ","$16,268.00 ","$5,400.00 ",,"($8,233.84)",,,($151.69),($226.19),($117.72),($329.60),,,
1533,VALOR,VA20220221005,2/21/22,"$27,614.79 ","$22,454.00 ","$24,151.00 ",,"($17,709.90)",,,($39.75),($302.07),($526.49),($412.00),,,
1534,VALOR,VA20220226005,2/26/22,"$14,434.14 ","$17,689.00 ","$7,000.00 ",,"($9,381.82)",,,($8.64),($238.00),($152.60),($473.80),,,
1535,VALOR,VA20220303004,3/3/22,"$16,838.22 ","$16,585.00 ","$11,973.00 ",,"($10,852.04)",,,($49.53),($227.60),($261.01),($329.60),,,
1536,VALOR,VA20220307005,3/7/22,"$14,393.29 ","$12,200.50 ","$12,288.00 ",,"($9,305.63)",,,($53.60),($159.10),($267.88),($309.00),,,
1537,VALOR,VA20220312005,3/12/22,"$13,329.24 ","$13,741.00 ","$9,304.00 ",,"($8,757.10)",,,($64.42),($176.41),($202.83),($515.00),,,
1538,VALOR,VA20220317004,3/17/22,"$10,041.93 ","$7,985.00 ","$9,388.00 ",,"($6,601.74)",,,($89.76),($105.31),($204.66),($329.60),,,
1539,VALOR,VA20220321005,3/21/22,"$16,568.46 ","$13,796.00 ","$14,490.00 ",,"($10,748.68)",,,($68.65),($172.33),($315.88),($412.00),,,
1540,VALOR,VA20220326005,3/26/22,"$38,390.58 ","$48,238.00 ","$16,222.00 ",,"($24,494.80)",,,($158.47),($650.51),($353.64),($412.00),,,
1541,VALOR,VA20220331004,3/31/22,"$20,334.61 ","$12,166.00 ","$22,413.00 ",,"($13,140.02)",,,($111.21),($174.96),($488.60),($329.60),,,
1542,VALOR,VA20220404005,4/4/22,"$22,709.24 ","$27,531.00 ","$10,710.00 ",,"($14,531.58)",,,($66.48),($350.02),($233.48),($350.20),,,
1543,VALOR,VA20220409005,4/9/22,"$46,776.88 ","$46,604.00 ","$31,968.00 ",,"($29,857.36)",,,($176.15),($611.51),($696.90),($453.20),,,
1544,VALOR,VA20220418005,4/18/22,"$22,744.84 ","$12,527.00 ","$26,125.00 ",,"($14,687.76)",,,($77.89),($159.98),($569.53),($412.00),,,
1545,VALOR,VA20220423005,4/23/22,"$15,360.33 ","$19,673.00 ","$6,509.00 ",,"($9,949.16)",,,($66.61),($252.00),($141.90),($412.00),,,
1546,VALOR,VA20220428004,4/28/22,"$21,492.56 ","$23,045.00 ","$13,288.00 ",,"($13,806.54)",,,($69.12),($306.50),($289.68),($329.60),,($39.00),
1547,VALOR,VA20220502005,5/2/22,"$9,007.46 ","$11,596.00 ","$4,078.00 ",,"($5,956.12)",,,($57.14),($152.38),($88.90),($412.00),,,
1548,VALOR,VA20220507005,5/7/22,"$25,689.33 ","$34,192.00 ","$8,890.00 ",,"($16,371.16)",,,($53.89),($464.82),($193.80),($309.00),,,
1549,VALOR,VA20220414004,4/14/22,"$25,406.73 ","$22,050.00 ","$20,811.00 ",,"($16,287.18)",,,($91.60),($292.21),($453.68),($329.60),,,
1550,VALOR,VA20220512004,5/12/22,"$18,780.59 ","$14,988.00 ","$16,860.00 ",,"($12,102.24)",,,($66.85),($201.17),($367.55),($329.60),,,
1551,VALOR,VA20220516005,5/16/22,"$32,069.71 ","$38,405.00 ","$15,384.00 ",,"($20,439.82)",,,($64.93),($467.17),($335.37),($412.00),,,
1552,VALOR,VA20220521005,5/21/22,"$19,664.15 ","$21,855.00 ","$11,453.00 ",,"($12,657.04)",,,($60.37),($264.76),($249.68),($412.00),,,
1553,VALOR,VA20220526004,5/26/22,"$18,412.83 ","$20,496.00 ","$10,625.00 ",,"($11,825.98)",,,($51.84),($269.12),($231.63),($329.60),,,
1554,VALOR,VA20220530005,5/30/22,"$44,432.16 ","$42,234.00 ","$32,336.00 ",,"($28,336.60)",,,($158.88),($525.44),($704.92),($412.00),,,
1555,VALOR,VA20220604005,6/4/22,"$31,315.82 ","$34,162.00 ","$18,488.00 ",,"($20,007.00)",,,($65.52),($446.62),($403.04),($412.00),,,
1556,VALOR,VA20220609004,6/9/22,"$33,943.94 ","$41,006.00 ","$15,889.00 ",,"($21,620.10)",,,($121.66),($533.32),($346.38),($329.60),,,
1557,VALOR,VA20220618005,6/18/22,"$31,121.12 ","$33,501.00 ","$18,775.00 ",,"($19,864.88)",,,($49.57),($419.13),($409.30),($412.00),,,
1558,VALOR,VA20220623004,6/23/22,"$25,290.36 ","$22,039.00 ","$20,604.00 ",,"($16,204.34)",,,($68.29),($301.24),($449.17),($329.60),,,
1559,VALOR,VA20220627005,6/27/22,"$40,112.54 ","$20,269.00 ","$47,229.00 ",,"($25,649.24)",,,($49.44),($245.19),"($1,029.59)",($412.00),,,
1560,VALOR,VA20220702005,7/2/22,"$22,024.89 ","$16,056.00 ","$21,078.00 ",,"($14,110.92)",,,($26.64),($203.05),($459.50),($309.00),,,
1561,VALOR,VA20220707004,7/7/22,"$17,755.47 ","$19,414.50 ","$10,602.50 ",,"($11,406.46)",,,($34.56),($259.78),($231.13),($329.60),,,
1562,VALOR,VA20220711005,7/11/22,"$26,681.90 ","$33,495.00 ","$11,415.00 ",,"($17,065.80)",,,($65.89),($435.56),($248.85),($412.00),,,
1563,VALOR,VA20220716005,7/16/22,"$26,426.30 ","$22,652.00 ","$22,005.00 ",,"($16,969.66)",,,($121.24),($248.09),($479.71),($412.00),,,
1564,VALOR,VA20220721004,7/21/22,"$14,872.53 ","$11,919.00 ","$13,435.00 ",,"($9,634.52)",,,($77.04),($147.43),($292.88),($329.60),,,
1565,VALOR,VA20220725005,7/25/22,"$31,973.28 ","$39,177.00 ","$14,536.00 ",,"($20,410.94)",,,($105.49),($494.41),($316.88),($412.00),,,
1566,VALOR,VA20220613005,6/13/22,"$37,136.76 ","$30,599.00 ","$31,788.00 ",,"($23,707.06)",,,($53.17),($385.03),($692.98),($412.00),,,
1567,VALOR,VA20220730005,7/30/22,"$44,285.43 ","$42,908.00 ","$31,629.00 ",,"($28,324.06)",,,($74.29),($545.71),($689.51),($618.00),,,
1568,VALOR,VA20220804004,8/4/22,"$26,142.05 ","$39,955.00 ","$3,848.00 ",,"($16,645.14)",,,($62.64),($539.68),($83.89),($329.60),,,
1569,VALOR,VA20220813005,8/13/22,"$40,486.31 ","$37,269.00 ","$30,769.00 ",,"($25,854.44)",,,($118.64),($495.85),($670.76),($412.00),,,
1570,VALOR,VA20220818004,8/18/22,"$21,022.40 ","$22,914.00 ","$12,605.00 ",,"($13,497.22)",,,($87.58),($307.41),($274.79),($329.60),,,
1571,VALOR,VA20220822005,8/22/22,"$53,644.47 ","$35,205.00 ","$54,889.00 ",,"($34,235.72)",,,($141.76),($463.47),"($1,196.58)",($412.00),,,
1572,VALOR,VA20220827005,8/27/22,"$39,764.60 ","$43,416.00 ","$23,370.00 ",,"($25,378.68)",,,($133.59),($587.66),($509.47),($412.00),,,
1573,VALOR,VA20220901004,9/1/22,"$28,477.39 ","$25,520.00 ","$22,489.00 ",,"($18,243.42)",,,($101.20),($367.13),($490.26),($329.60),,,
1574,VALOR,VA20220905005,9/5/22,"$60,887.85 ","$64,623.00 ","$37,349.00 ",,"($38,749.36)",,,($168.48),($837.10),($814.21),($515.00),,,
1575,VALOR,VA20220910005,9/10/22,"$28,388.99 ","$31,903.00 ","$16,225.00 ",,"($18,288.64)",,,($249.01),($435.65),($353.71),($412.00),,,
1576,VALOR,VA20220808005,8/8/22,"$54,648.04 ","$50,610.00 ","$41,341.00 ",,"($34,941.38)",,,($302.57),($642.78),($901.23),($515.00),,,
1577,VALOR,VA20220915004,9/15/22,"$20,385.79 ","$23,449.00 ","$11,001.00 ",,"($13,091.00)",,,($98.41),($305.38),($239.82),($329.60),,,
1578,VALOR,VA20220919005,9/19/22,"$32,411.49 ","$29,153.00 ","$25,445.00 ",,"($20,747.24)",,,($137.07),($335.50),($554.70),($412.00),,,
1579,VALOR,VA20220924005,9/24/22,"$25,839.88 ","$33,781.00 ","$9,707.00 ",,"($16,525.44)",,,($143.57),($458.50),($211.61),($309.00),,,
1580,VALOR,VA20220929004,9/29/22,"$10,986.10 ","$11,410.00 ","$7,450.00 ",,"($7,166.80)",,,($66.32),($148.77),($162.41),($329.60),,,
1581,VALOR,VA20221003005,10/3/22,"$28,627.14 ","$27,076.00 ","$21,186.00 ",,"($18,339.56)",,,($69.36),($352.09),($461.85),($412.00),,,
1582,VALOR,VA20221008005,10/8/22,"$25,655.20 ","$19,453.00 ","$24,024.00 ",,"($16,521.26)",,,($117.33),($247.49),($523.72),($412.00),,,
1583,VALOR,VA20221017005,10/17/22,"$41,842.53 ","$43,735.00 ","$26,476.00 ",,"($26,680.18)",,,($140.40),($558.71),($577.18),($412.00),,,
1584,VALOR,VA20221022005,10/22/22,"$57,292.52 ","$51,522.00 ","$44,334.00 ",,"($36,425.28)",,,($69.98),($689.74),($966.48),($412.00),,,
1585,VALOR,VA20221031005,10/31/22,"$32,981.85 ","$40,494.00 ","$14,785.00 ",,"($21,006.02)",,,($42.61),($514.21),($322.31),($412.00),,,
1586,VALOR,VA20221027004,10/27/22,"$24,796.80 ","$23,867.00 ","$17,910.00 ",,"($15,875.26)",,,($54.46),($330.44),($390.44),($329.60),,,
1587,VALOR,VA20221105005,11/5/22,"$38,352.19 ","$52,195.00 ","$11,996.00 ",,"($24,392.58)",,,($83.52),($689.20),($261.51),($412.00),,,
1588,VALOR,VA20221110004,11/10/22,"$16,292.31 ","$20,227.00 ","$7,300.00 ",,"($10,460.26)",,,($9.22),($276.47),($159.14),($329.60),,,
1589,VALOR,VA20221114004,11/14/22,"$61,665.20 ","$57,895.00 ","$45,204.00 ",,"($39,177.62)",,,($150.04),($791.09),($985.45),($329.60),,,
1590,VALOR,VA20221118005,11/18/22,"$18,626.15 ","$25,064.00 ","$6,410.00 ",,"($11,960.12)",,,($32.14),($303.85),($139.74),($412.00),,,
1591,VALOR,VA20221123005,11/23/22,"$15,801.14 ","$19,059.00 ","$7,890.00 ",,"($10,240.62)",,,($71.50),($251.74),($172.00),($412.00),,,
1592,VALOR,VA20221128005,11/28/22,"$25,376.12 ","$28,103.00 ","$14,703.00 ",,"($16,266.28)",,,($66.85),($364.22),($320.53),($412.00),,,
1593,VALOR,VA20221013004,10/13/22,"$31,419.89 ","$41,059.00 ","$11,544.00 ",,"($19,989.14)",,,($61.78),($550.93),($251.66),($329.60),,,
1594,VALOR,VA20221212005,12/12/22,"$11,583.20 ","$4,924.00 ","$15,036.00 ",,"($7,584.80)",,,,($61.21),($330.79),($400.00),,,
1595,VALOR,VA20221203005,12/3/22,"$42,087.18 ","$25,080.00 ","$45,740.00 ",,"($26,911.60)",,,($101.76),($313.18),"($1,006.28)",($400.00),,,
1596,VALOR,VA20221221005,12/21/22,"$26,872.17 ","$23,791.00 ","$21,565.00 ",,"($17,235.28)",,,($81.01),($293.11),($474.43),($400.00),,,
1597,VALOR,VA20221226005,12/26/22,"$35,493.68 ","$38,447.00 ","$21,055.00 ",,"($22,610.76)",,,($68.38),($465.97),($463.21),($400.00),,,
1598,VALOR,VA20221217004,12/17/22,"$5,853.02 ","$6,910.00 ","$3,345.00 ",,"($3,896.90)",,,($25.92),($85.57),($73.59),($320.00),,,
1599,VALOR,VA20221231005,12/31/22,"$22,177.33 ","$29,768.00 ","$7,670.00 ",,"($14,226.44)",,,($37.06),($428.43),($168.74),($400.00),,,
1600,VALOR,VA20230105004,1/5/23,"$11,933.55 ","$17,017.00 ","$3,258.00 ",,"($7,704.50)",,,($25.92),($219.35),($71.68),($320.00),,,
1601,VALOR,VA20230109005,1/9/23,"$33,533.82 ","$41,588.00 ","$14,680.00 ",,"($21,381.84)",,,($97.44),($531.94),($322.96),($400.00),,,
1602,VALOR,VA20230114005,1/14/23,"$16,060.90 ","$15,556.00 ","$11,925.00 ",,"($10,442.78)",,,($119.28),($195.69),($262.35),($400.00),,,
1603,VALOR,VA20230119004,1/19/23,"$22,222.54 ","$21,232.00 ","$16,450.00 ",,"($14,319.16)",,,($175.66),($282.74),($361.90),($320.00),,,
1604,VALOR,VA20230123005,1/23/23,"$44,690.72 ","$45,971.00 ","$28,855.00 ",,"($28,433.88)",,,($74.74),($591.85),($634.81),($400.00),,,
1605,VALOR,VA20230128005,1/28/23,"$18,095.08 ","$22,679.00 ","$8,195.00 ",,"($11,732.12)",,,($169.04),($297.47),($180.29),($400.00),,,
1606,VALOR,VA20230202004,2/2/23,"$26,936.80 ","$26,353.00 ","$18,998.00 ",,"($17,233.38)",,,($72.85),($370.01),($417.96),($320.00),,,
1607,VALOR,VA20221208004,12/8/22,"$25,450.00 ","$28,855.00 ","$13,868.00 ",,"($16,234.74)",,,($60.91),($392.25),($305.10),($280.00),,,
1608,VALOR,VA20230206005,2/6/23,"$28,139.81 ","$16,549.00 ","$31,058.00 ",,"($18,090.66)",,,($81.36),($211.89),($683.28),($400.00),,,
1609,VALOR,VA20230211005,2/11/23,"$17,837.26 ","$20,381.00 ","$9,925.00 ",,"($11,516.28)",,,($76.56),($257.55),($218.35),($400.00),,,
1610,VALOR,VA20230216004,2/16/23,"$13,988.65 ","$14,104.00 ","$9,760.00 ",,"($9,068.32)",,,($85.33),($186.98),($214.72),($320.00),,,
1611,VALOR,VA20230220005,2/20/23,"$23,295.86 ","$16,907.00 ","$22,577.40 ",,"($15,004.07)",,,($69.84),($217.93),($496.70),($400.00),,,
1612,VALOR,VA20230316004,3/16/23,"$17,314.07 ","$7,720.00 ","$21,889.00 ",,"($11,251.42)",,,($136.80),($105.15),($481.56),($320.00),,,
1613,VALOR,VA20230311005,3/11/23,"$22,380.54 ","$28,235.00 ","$9,605.00 ",,"($14,379.20)",,,($119.17),($349.78),($211.31),($400.00),,,
1614,VALOR,VA20230306005,3/6/23,"$26,103.48 ","$21,106.00 ","$22,957.00 ",,"($16,743.94)",,,($44.00),($266.53),($505.05),($400.00),,,
1615,VALOR,VA20230302004,3/2/23,"$26,096.99 ","$19,248.00 ","$24,850.00 ",,"($16,757.24)",,,($115.20),($261.87),($546.70),($320.00),,,
